"Author","nPapers","Rate","Multidisciplinary","BiodivCons","FieldEcology","Ecology","Macroecology"
"nGO2dCQAAAAJ&hl",3,1,0,0.333333333333333,0.333333333333333,1,0
"QYGjQ8oAAAAJ&hl",7,1.5,0,0.428571428571429,0,0.571428571428571,0
"KzzUTwMAAAAJ&hl",29,8,0,0.344827586206897,0.241379310344828,0.344827586206897,0.0344827586206897
"wE_VFGkAAAAJ&hl",7,3,0,0.428571428571429,0.142857142857143,1,0.142857142857143
"lee_j50AAAAJ&hl",3,1,0,0.333333333333333,0.333333333333333,0.666666666666667,0
"-WhXyNMAAAAJ&hl",8,2,0.125,0.375,0,0.625,0
"nfhPBCsAAAAJ&hl",3,1,0,0.666666666666667,0,1,0
"XuOPuisAAAAJ&hl",3,1,0,0.333333333333333,0.333333333333333,0.666666666666667,0
"kulrp50AAAAJ&hl",6,0.5,0.166666666666667,0.5,0.166666666666667,0.333333333333333,0
"UKlIVfkAAAAJ&hl",4,0.5,0,0.25,0.25,0.5,0
"8JCigasAAAAJ&hl",25,2.71428571428571,0.12,0.16,0,0.6,0.08
"2LUN3ogAAAAJ&hl",13,2,0.384615384615385,0.153846153846154,0.0769230769230769,0.461538461538462,0
"MNRj8CEAAAAJ&hl",4,1,0.25,0.75,0,0.75,0.5
"C6cr0ZkAAAAJ&hl",7,1,0,0.428571428571429,0.285714285714286,0.857142857142857,0
"Uwta4wYAAAAJ&hl",3,1,0,0.333333333333333,0,1,0
"KpCh2NQAAAAJ&hl",7,1,0.285714285714286,0.428571428571429,0.142857142857143,0.571428571428571,0.142857142857143
"Tm9BMKAAAAAJ&hl",6,0.6,0.166666666666667,0.5,0,0.666666666666667,0.166666666666667
"F6ZrAIQAAAAJ&hl",8,0.833333333333333,0.25,0.375,0.125,0.5,0.125
"gRjgu4oAAAAJ&hl",10,1.2,0.1,0.5,0.3,0.4,0.1
"T0p8ka0AAAAJ&hl",11,2.5,0.181818181818182,0.181818181818182,0.272727272727273,0.636363636363636,0.0909090909090909
"KnsK--EAAAAJ&hl",10,3,0.1,0.2,0.3,0.5,0
"5cnAOn0AAAAJ&hl",11,1.8,0,0.181818181818182,0.0909090909090909,0.818181818181818,0
"QH7HkMQAAAAJ&hl",11,1,0.272727272727273,0.272727272727273,0.0909090909090909,0.545454545454545,0.0909090909090909
"sgyJU2EAAAAJ&hl",10,1,0.2,0.3,0,0.8,0
"fBj9w9kAAAAJ&hl",4,1,0,0.75,0.25,1,0
"4FAdk-EAAAAJ&hl",16,2.75,0,0.3125,0.4375,0.375,0
"qIJTLgcAAAAJ&hl",18,2.4,0.222222222222222,0.166666666666667,0.444444444444444,0.333333333333333,0.0555555555555556
"GkN4IQwAAAAJ&hl",3,1,0,0.333333333333333,0.333333333333333,0.666666666666667,0
"cpHRFV4AAAAJ&hl",18,4,0,0.555555555555556,0,0.777777777777778,0
"wsZ0yiMAAAAJ&hl",21,2,0.0476190476190476,0.19047619047619,0.19047619047619,0.904761904761905,0.0952380952380952
"U5xxEMIAAAAJ&hl",8,4,0.25,0.25,0.125,0.625,0
"bXDsEtcAAAAJ&hl",10,2,0.4,0.2,0,0.3,0
"rFfQhwIAAAAJ&hl",6,1,0,0.5,0.166666666666667,0.666666666666667,0
"zkYOOggAAAAJ&hl",5,1,0,0.4,0.4,0.8,0
"ak2cnc0AAAAJ&hl",7,2.5,0,0,1,0,0
"Xg2RCCUAAAAJ&hl",14,2.4,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.0714285714285714
"C3nq6VUAAAAJ&hl",12,1.33333333333333,0,0,0.583333333333333,0.25,0
"hS1XdYMAAAAJ&hl",10,1.16666666666667,0,0,0.9,0.1,0
"AY0NxTkAAAAJ&hl",7,1.25,0.142857142857143,0.142857142857143,0.714285714285714,0.571428571428571,0.142857142857143
"0jUtYjMAAAAJ&hl",4,1,0,0,0.75,0.25,0
"lGYTZK4AAAAJ&hl",7,1,0.285714285714286,0,0.142857142857143,0.142857142857143,0
"6rIJaw3Po0UC&hl",6,2,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0
"NCpGT3wAAAAJ&hl",20,4.66666666666667,0,0.3,0.3,1,0.1
"D8ntpEoAAAAJ&hl",13,2,0.153846153846154,0.230769230769231,0.0769230769230769,0.692307692307692,0.307692307692308
"ae21GcYAAAAJ&hl",7,1.33333333333333,0,0.571428571428571,0.142857142857143,0.857142857142857,0.285714285714286
"9KK-hS8AAAAJ&hl",7,2,0,0.428571428571429,0.142857142857143,0.857142857142857,0
"YwodvbcAAAAJ&hl",16,2.25,0.1875,0.25,0.1875,0.625,0.125
"QRB4eMEAAAAJ&hl",21,3.25,0.0476190476190476,0.0476190476190476,0.142857142857143,0.238095238095238,0
"xFHkadQAAAAJ&hl",46,5.66666666666667,0.0434782608695652,0.130434782608696,0.478260869565217,0.869565217391304,0
"HBoSu-MAAAAJ&hl",8,3,0,0.125,0.25,1,0
"9AT6lrwAAAAJ&hl",18,2.16666666666667,0.0555555555555556,0.111111111111111,0.111111111111111,0.777777777777778,0.0555555555555556
"CHb-3RIAAAAJ&hl",5,2,0.2,0.4,0.4,0.4,0
"Ru1DPt8AAAAJ&hl",40,4.4,0.05,0.55,0.1,0.9,0.4
"7wSPx2gAAAAJ&hl",7,3,0,0.142857142857143,0.285714285714286,0.714285714285714,0
"Xnpa-cAAAAAJ&hl",7,1,0.285714285714286,0.285714285714286,0.142857142857143,0.285714285714286,0.142857142857143
"9tRSqkYAAAAJ&hl",8,0.6,0.125,0.25,0.5,0.625,0.125
"8qMyxD0AAAAJ&hl",4,1,0,0.25,0.25,0.75,0.5
"qa7ATcwAAAAJ&hl",13,1.6,0,0.0769230769230769,0.307692307692308,0.615384615384615,0
"chslFO4AAAAJ&hl",8,0.666666666666667,0,0.25,0.75,0.25,0
"t_xSpT0AAAAJ&hl",3,1,0,0.333333333333333,0.666666666666667,0.333333333333333,0
"3BBLIuIAAAAJ&hl",6,0.6,0,0.166666666666667,0.166666666666667,0.5,0
"VI5ETWgAAAAJ&hl",35,4.83333333333333,0.257142857142857,0.0857142857142857,0.142857142857143,0.685714285714286,0.0857142857142857
"rdM9s0oAAAAJ&hl",12,1.16666666666667,0.0833333333333333,0.166666666666667,0.25,0.666666666666667,0.0833333333333333
"aiaiXBgAAAAJ&hl",7,2.5,0,0.142857142857143,0.428571428571429,0.142857142857143,0
"Onue3acAAAAJ&hl",22,2.57142857142857,0.0909090909090909,0.272727272727273,0.272727272727273,0.318181818181818,0.0454545454545455
"RoPdxU4AAAAJ&hl",40,4.57142857142857,0.1,0.1,0.05,0.15,0.05
"4HfsgFUAAAAJ&hl",17,4,0.0588235294117647,0.352941176470588,0.176470588235294,0.588235294117647,0.117647058823529
"A_KoUbQAAAAJ&hl",7,1.33333333333333,0,0.428571428571429,0,1,0.428571428571429
"xvEMziYAAAAJ&hl",4,0.5,0.25,0.5,0,0.75,0.5
"_Av1uv8AAAAJ&hl",13,2,0.0769230769230769,0.0769230769230769,0.769230769230769,0.384615384615385,0
"otiE2Y0AAAAJ&hl",4,1,0,0.25,0.5,0.5,0
"QcvT0uYAAAAJ&hl",5,2,0,0.8,0,1,0
"JPD8kAkAAAAJ&hl",3,1,0,0.333333333333333,0.333333333333333,0.666666666666667,0
"vLK2CbwAAAAJ&hl",35,4.33333333333333,0.2,0.171428571428571,0.171428571428571,0.685714285714286,0.257142857142857
"BvkifK8AAAAJ&hl",32,5,0.09375,0.0625,0.21875,0.375,0.09375
"7_Fi5LQAAAAJ&hl",4,1,0,0,0.25,0.75,0
"iJJV7MgAAAAJ&hl",24,3,0.125,0,0.583333333333333,0.0833333333333333,0
"XiIH7OQAAAAJ&hl",14,4,0,0.142857142857143,0.285714285714286,0.571428571428571,0.142857142857143
"aNnb8N4AAAAJ&hl",14,1,0.142857142857143,0.0714285714285714,0.142857142857143,0.5,0
"yi7r-u8AAAAJ&hl",11,2,0,0.454545454545455,0.0909090909090909,0.636363636363636,0.181818181818182
"RtdJYqYAAAAJ&hl",11,2.33333333333333,0.181818181818182,0,0,0.363636363636364,0
"l3CNKC4AAAAJ&hl",10,1,0.3,0,0.1,0.4,0
"tYW_Nm8AAAAJ&hl",26,2.66666666666667,0.115384615384615,0,0.5,0.423076923076923,0
"AFHWvK4AAAAJ&hl",30,3.5,0.2,0.3,0.166666666666667,0.666666666666667,0.466666666666667
"GdSPpq0AAAAJ&hl",9,1.16666666666667,0.333333333333333,0.111111111111111,0.111111111111111,0.222222222222222,0.111111111111111
"6GT--Y0AAAAJ&hl",13,2.5,0,0.153846153846154,0.307692307692308,0.615384615384615,0
"Q1OvZ_UAAAAJ&hl",5,1,0,0.2,0.4,0.4,0.2
"X60pLw0AAAAJ&hl",5,0.75,0,0,0.2,0.4,0
"1J2CsAwAAAAJ&hl",14,3.33333333333333,0,0.142857142857143,0.285714285714286,0.428571428571429,0.285714285714286
"baoGwQ0AAAAJ&hl",16,3,0.125,0.125,0.125,0.5625,0.125
"nPA6Cz4AAAAJ&hl",39,6,0,0,0.974358974358974,0,0
"ZpOYdrYAAAAJ&hl",9,2.33333333333333,0,0,0.333333333333333,0.555555555555556,0
"IBnzFskAAAAJ&hl",9,1.25,0,0.222222222222222,0.555555555555556,0.555555555555556,0
"0BoHmJYAAAAJ&hl",20,2.66666666666667,0.2,0,0.25,0.4,0
"6oa5Ox0AAAAJ&hl",6,0.666666666666667,0,0.166666666666667,0.333333333333333,0.666666666666667,0
"1piXeRoAAAAJ&hl",7,1,0.142857142857143,0,0.285714285714286,0.285714285714286,0
"TRS5xbMAAAAJ&hl",8,1.2,0,0,0.125,0.5,0
"nAPbcF4AAAAJ&hl",13,2.5,0.0769230769230769,0.0769230769230769,0.230769230769231,0.538461538461538,0
"E1ZUH7UAAAAJ&hl",6,1,0,0.333333333333333,0,0.5,0.166666666666667
"3OWBP8MAAAAJ&hl",6,0.8,0,0.333333333333333,0.166666666666667,0.333333333333333,0
"SuKDQfoAAAAJ&hl",8,1.25,0.25,0,0.25,0.625,0
"RPl0E24AAAAJ&hl",22,3,0.363636363636364,0.181818181818182,0.136363636363636,0.5,0.0909090909090909
"qs_-53gAAAAJ&hl",13,1.33333333333333,0.230769230769231,0.0769230769230769,0.230769230769231,0.615384615384615,0
"OIsgd20AAAAJ&hl",6,1,0.333333333333333,0,0.166666666666667,0.333333333333333,0
"LIwtz1IAAAAJ&hl",8,1,0,0.125,0.125,0.5,0.125
"-XL2yroAAAAJ&hl",6,1,0.166666666666667,0.666666666666667,0,0.666666666666667,0
"8-h5y2sAAAAJ&hl",8,1,0.125,0,0.25,0.5,0
"JEp-6wIAAAAJ&hl",3,1,0,0,0,0.666666666666667,0
"uG-AaVQAAAAJ&hl",10,1.33333333333333,0,0,0.6,0.6,0
"K-kczegAAAAJ&hl",5,0.666666666666667,0,0,0.2,0,0
"Vt81zvUAAAAJ&hl",21,7,0.142857142857143,0,0.333333333333333,0.523809523809524,0
"TFjq9IC1uaMC&hl",13,2,0.0769230769230769,0.230769230769231,0.230769230769231,0.461538461538462,0.0769230769230769
"efdSXXAAAAAJ&hl",6,1.33333333333333,0,0,0,0.666666666666667,0
"XZc5Eu0AAAAJ&hl",10,2,0,0,0.9,0,0
"a8F7H00AAAAJ&hl",10,1.4,0,0.3,0.3,0.6,0.2
"PrA7M0sAAAAJ&hl",21,2.42857142857143,0,0.285714285714286,0.142857142857143,0.619047619047619,0.0952380952380952
"IipZt6oAAAAJ&hl",9,1.33333333333333,0.333333333333333,0.111111111111111,0.333333333333333,0.333333333333333,0
"fIMIuSIAAAAJ&hl",12,1.66666666666667,0.166666666666667,0,0.583333333333333,0.166666666666667,0
"ifNMFMUAAAAJ&hl",7,1,0,0,0,0.428571428571429,0
"EpCVCGkAAAAJ&hl",4,2,0.25,0,0,0.5,0
"n6yq8XsAAAAJ&hl",20,2.6,0.05,0,0.4,0.25,0.05
"gHiVLFwAAAAJ&hl",10,1.75,0,0,0.2,0.5,0
"OMpIkIUAAAAJ&hl",8,2.5,0,0,0,1,0
"GTjzR8MAAAAJ&hl",7,1,0,0,0,0.571428571428571,0
"fUvp6ekAAAAJ&hl",12,1.5,0.0833333333333333,0,0.333333333333333,0.75,0
"EOzyxFMAAAAJ&hl",12,1.4,0.0833333333333333,0.5,0.0833333333333333,0.75,0.583333333333333
"TXCCzcoAAAAJ&hl",3,1,0,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333
"PCKPqnUAAAAJ&hl",3,1,0,0,0.333333333333333,0.666666666666667,0
"rf3jUvMAAAAJ&hl",11,1,0.181818181818182,0,0.363636363636364,0.454545454545455,0
"T9HNilQAAAAJ&hl",22,1.66666666666667,0.181818181818182,0,0.272727272727273,0.636363636363636,0
"o8x4gvcAAAAJ&hl",15,1.66666666666667,0,0.0666666666666667,0.333333333333333,0.8,0
"J_sybQ0AAAAJ&hl",6,1.5,0.333333333333333,0,0.166666666666667,0.166666666666667,0
"3SdJBAsAAAAJ&hl",4,1,0.25,0,0,0.75,0
"mGCSvQUAAAAJ&hl",10,1.75,0.1,0,0.2,0.8,0.2
"xD5zXIoAAAAJ&hl",5,1,0,0,0,1,0
"xaMansoAAAAJ&hl",4,0.666666666666667,0,0,0,0.5,0
"boBenMkAAAAJ&hl",8,0.857142857142857,0,0.125,0.25,0.5,0.125
"shh3cWoAAAAJ&hl",8,1.66666666666667,0,0.25,0.375,0.125,0
"kqphsfcAAAAJ&hl",11,1.25,0,0.272727272727273,0.181818181818182,0.272727272727273,0
"LUKGGScAAAAJ&hl",10,2.5,0.5,0,0.1,0.2,0
"mL88F6EAAAAJ&hl",15,3,0,0.2,0,0.4,0
"bOWPNPcAAAAJ&hl",3,1,0,0,0.666666666666667,0,0
"mlOsdKkAAAAJ&hl",12,2.33333333333333,0,0.333333333333333,0.333333333333333,0.916666666666667,0.333333333333333
"MAijPPMAAAAJ&hl",48,6.4,0,0.125,0.0833333333333333,0.375,0.125
"G8MwUbIAAAAJ&hl",26,3,0.115384615384615,0,0.192307692307692,0.692307692307692,0
"Kr68_5IAAAAJ&hl",14,8,0.142857142857143,0.428571428571429,0,0.571428571428571,0.142857142857143
"AGSviU8AAAAJ&hl",23,3.6,0.217391304347826,0.0869565217391304,0.304347826086957,0.347826086956522,0.0434782608695652
"GtTRet8AAAAJ&hl",3,1,0.333333333333333,0,0.333333333333333,0,0
"AbdKHUQAAAAJ&hl",7,1.66666666666667,0,0.285714285714286,0.428571428571429,0.142857142857143,0
"0I2wXJQAAAAJ&hl",16,3,0.125,0.125,0.25,0.5,0.25
"uBlEkNgAAAAJ&hl",16,2.4,0,0.25,0.0625,0.625,0.0625
"CbDixW0AAAAJ&hl",7,1,0,0.428571428571429,0.142857142857143,0.571428571428571,0
"3ZBdx88AAAAJ&hl",16,1.8,0.1875,0,0,0.5625,0.1875
"RrDJ0IYIdhgC&hl",8,1,0.25,0,0.125,0.5,0
"x_Cjv4IAAAAJ&hl",34,8,0.0588235294117647,0.176470588235294,0.294117647058824,0.882352941176471,0.176470588235294
"Pyma0_IAAAAJ&hl",6,2,0.166666666666667,0,0.166666666666667,0.5,0
"FguVFMMAAAAJ&hl",20,3.2,0,0,0.6,0.4,0
"UeAE2CIAAAAJ&hl",3,1,0.333333333333333,0,0,0,0
"VnCwT9cAAAAJ&hl",8,0.6,0.25,0.25,0.25,0.375,0.25
"_XvhlDUAAAAJ&hl",11,3,0.272727272727273,0.0909090909090909,0.181818181818182,0.363636363636364,0.272727272727273
"c0jXbQkAAAAJ&hl",4,1,0,0.5,0,0,0
"d6XOOK0AAAAJ&hl",5,0.5,0.4,0.4,0.2,0.2,0.2
"fMRN4iUAAAAJ&hl",13,1.16666666666667,0,0.230769230769231,0.384615384615385,0.230769230769231,0
"N9is8b8AAAAJ&hl",10,1.5,0.2,0.1,0.2,0.4,0
"Ss0Pnf8AAAAJ&hl",20,2.28571428571429,0,0.1,0.85,0.3,0
"c3lAvy8AAAAJ&hl",4,1,0,0.5,0.5,0,0
"xlppNHUAAAAJ&hl",4,1,0,0.5,0.5,0.25,0.25
"gouuTLsAAAAJ&hl",8,0.833333333333333,0.25,0.25,0,0.5,0.25
"sIRvQzQAAAAJ&hl",4,1,0,0,0.5,0.5,0
"e_vPxmcAAAAJ&hl",11,2.33333333333333,0.0909090909090909,0.0909090909090909,0.181818181818182,0.545454545454545,0.0909090909090909
"DVZcMiAAAAAJ&hl",10,2.5,0.2,0,0.7,0.1,0
"P44MS-AAAAAJ&hl",15,2,0.266666666666667,0.333333333333333,0.133333333333333,0.6,0.333333333333333
"pSO5IukAAAAJ&hl",16,3,0,0,0.125,0.75,0.25
"jUMHKoYAAAAJ&hl",9,2,0.111111111111111,0.111111111111111,0.333333333333333,0.555555555555556,0.333333333333333
"8LauNeQAAAAJ&hl",3,1,0.333333333333333,0.333333333333333,0,0.666666666666667,0.333333333333333
"VN8mg00AAAAJ&hl",4,1,0,0.25,0,0.25,0
"tiDOq8cAAAAJ&hl",8,2,0,0.125,0.375,0.5,0.125
"o4dBz6MAAAAJ&hl",6,3,0,0,0.333333333333333,0.833333333333333,0.166666666666667
"0LNQCw0AAAAJ&hl",4,0.666666666666667,0,0,0.25,0.5,0
"CshFc9IAAAAJ&hl",5,1.5,0.4,0,0,0.4,0
"LHGvPUsAAAAJ&hl",25,3.66666666666667,0.08,0.16,0.08,0.36,0.2
"ZsrzJj0AAAAJ&hl",3,1,0,0,0,0.666666666666667,0
"nBlnHnIAAAAJ&hl",10,2,0.2,0.2,0,0.8,0.4
"UzeUmeoAAAAJ&hl",15,2.25,0.266666666666667,0,0.266666666666667,0.533333333333333,0
"iBGQorUAAAAJ&hl",5,1,0,0.2,0.6,0.8,0.2
"roaqXU0AAAAJ&hl",4,2,0,0.25,0.5,0.5,0
"CYhrGPYAAAAJ&hl",3,1,0,0,0,0.333333333333333,0
"xati_68AAAAJ&hl",10,1.16666666666667,0.1,0,0.2,0.7,0
"RGKXKpYAAAAJ&hl",6,1.33333333333333,0.166666666666667,0,0.166666666666667,0.5,0
"6-7FYjIAAAAJ&hl",6,1,0.166666666666667,0,0,0.833333333333333,0
"YrT3rxkAAAAJ&hl",18,2.4,0.166666666666667,0,0.222222222222222,0.833333333333333,0
"97nAu3AAAAAJ&hl",11,1.6,0.272727272727273,0.181818181818182,0.272727272727273,0.454545454545455,0
"bQAx5E0AAAAJ&hl",7,1,0.142857142857143,0.428571428571429,0.285714285714286,0.428571428571429,0.142857142857143
"vCgvaTEAAAAJ&hl",3,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0
"R0d0wHMAAAAJ&hl",20,2.66666666666667,0,0.3,0.7,0.2,0
"_V5cDZoAAAAJ&hl",6,2,0.166666666666667,0.5,0.333333333333333,0.333333333333333,0.166666666666667
"q06efIIAAAAJ&hl",3,1,0,0,0.666666666666667,0.333333333333333,0
"_r2YvxAAAAAJ&hl",9,1.75,0,0.333333333333333,0.555555555555556,0.444444444444444,0
"LRzNcDQAAAAJ&hl",3,1,0,0,0.333333333333333,0.333333333333333,0
"aDLM6xgAAAAJ&hl",9,1.5,0,0.222222222222222,0.444444444444444,0.444444444444444,0.222222222222222
"lE54_4QAAAAJ&hl",15,2.25,0.266666666666667,0.266666666666667,0.2,0.533333333333333,0.133333333333333
"9nYUvTMAAAAJ&hl",5,3,0.2,0,0.6,0,0
"3hjBzeYAAAAJ&hl",5,1,0,0,0,0.6,0
"YNBFLEQAAAAJ&hl",19,4.66666666666667,0.210526315789474,0.105263157894737,0.105263157894737,0.263157894736842,0.105263157894737
"iAhuJssAAAAJ&hl",10,1.16666666666667,0,0.1,0,0.9,0.1
"2AfaTA0AAAAJ&hl",7,0.666666666666667,0,0,0.714285714285714,0.285714285714286,0
"-ZLygWYAAAAJ&hl",7,1.33333333333333,0.142857142857143,0,0.285714285714286,0.714285714285714,0.142857142857143
"InjmikQAAAAJ&hl",6,1,0.166666666666667,0,0.5,0.5,0
"ZVXhE_oAAAAJ&hl",11,1,0.181818181818182,0.272727272727273,0.181818181818182,0.636363636363636,0
"BOCmDQIAAAAJ&hl",15,2.66666666666667,0.133333333333333,0,0.6,0.2,0.133333333333333
"pn9OjoYAAAAJ&hl",33,5,0.0303030303030303,0,0.242424242424242,0.272727272727273,0
"qrwgjKUAAAAJ&hl",7,1,0,0.142857142857143,0.428571428571429,0.428571428571429,0.285714285714286
"sbOgkakAAAAJ&hl",4,0.666666666666667,0,0,0.5,0.25,0
"jv-FAnkAAAAJ&hl",5,1.5,0.2,0,0.2,0.4,0.4
"GCkSjJ0AAAAJ&hl",4,1,0.25,0,0,0,0
"aMDOPs8AAAAJ&hl",13,3,0.230769230769231,0,0.538461538461538,0.153846153846154,0
"jE8VN98AAAAJ&hl",6,1.5,0,0.166666666666667,0.333333333333333,0.5,0
"MqV0pmgAAAAJ&hl",11,1.16666666666667,0,0.363636363636364,0,0.727272727272727,0.363636363636364
"7TCaZZQAAAAJ&hl",10,1.75,0.2,0.1,0.1,0.5,0
"iGYWaQkAAAAJ&hl",4,1,0.25,0,0,0.5,0
"H0zob-8AAAAJ&hl",9,1.66666666666667,0.222222222222222,0,0.222222222222222,0,0
"OV-PyoQAAAAJ&hl",16,3,0,0,0.25,0.5,0
"achR3cUAAAAJ&hl",15,1.71428571428571,0.133333333333333,0,0.0666666666666667,0.266666666666667,0
"Zyc9nNgAAAAJ&hl",10,1.16666666666667,0.1,0,0.2,0.5,0.1
"YgAmNTEAAAAJ&hl",3,1,0,0,0,0.666666666666667,0.666666666666667
"R6znlSAAAAAJ&hl",3,1,0.333333333333333,0,0,0.333333333333333,0
"EGezbCsAAAAJ&hl",19,2.8,0.157894736842105,0,0.421052631578947,0.421052631578947,0
"fb2iQfwAAAAJ&hl",12,1.5,0.166666666666667,0,0.0833333333333333,0,0
"UPyGN1oAAAAJ&hl",8,1,0.25,0,0.125,0.25,0
"aP0gyvEAAAAJ&hl",5,1,0.2,0,0.4,0.2,0
"yFhxUjsAAAAJ&hl",6,1,0.333333333333333,0,0.5,0,0
"WVn5WUoAAAAJ&hl",3,1,0,0.333333333333333,0,0,0
"wgpiW0IAAAAJ&hl",7,1,0,0,0.428571428571429,0.285714285714286,0
"MWJ-MUsAAAAJ&hl",12,1.6,0,0,0.916666666666667,0,0
"yaV2upUAAAAJ&hl",3,1,0,0,1,0,0
"tXnqkm4AAAAJ&hl",3,1,0,0,1,0,0
"kEuMlt8AAAAJ&hl",4,2,0.5,0,0.5,0,0
"IKHPZlIAAAAJ&hl",5,2,0.4,0,0.6,0,0
"_XbdyPEAAAAJ&hl",3,1,0,0,0.666666666666667,0.333333333333333,0
"JOBWYPMAAAAJ&hl",22,3.2,0.136363636363636,0,0.727272727272727,0.0454545454545455,0
"SRlUmH4AAAAJ&hl",5,2,0,0,1,0,0
"XfOZipoAAAAJ&hl",12,2.33333333333333,0.0833333333333333,0,0.75,0.166666666666667,0
"7AKr2lwAAAAJ&hl",4,2,0,0,1,0,0
"c6PvpRoAAAAJ&hl",6,1.5,0.166666666666667,0,0.666666666666667,0.166666666666667,0
"--oG6eIAAAAJ&hl",7,1.66666666666667,0.142857142857143,0.142857142857143,0.571428571428571,0.142857142857143,0.142857142857143
"85I1G-EAAAAJ&hl",3,1,0.333333333333333,0,0.333333333333333,0.333333333333333,0
"cg0vVDkAAAAJ&hl",11,2.33333333333333,0.0909090909090909,0,0.636363636363636,0.454545454545455,0
"gZcFgnQAAAAJ&hl",3,1,0,0,0.666666666666667,0.333333333333333,0
"67h1gdQAAAAJ&hl",7,1,0,0,0.428571428571429,0.428571428571429,0
"ars4jIMAAAAJ&hl",6,2,0.166666666666667,0.166666666666667,0.166666666666667,0.666666666666667,0.166666666666667
"G0UdkL4AAAAJ&hl",10,1.75,0.1,0,0.7,0.4,0
"ZuO3n8YAAAAJ&hl",7,1.66666666666667,0.142857142857143,0,0.571428571428571,0.142857142857143,0
"L2w5PsgAAAAJ&hl",3,1,0,0,0.666666666666667,0.666666666666667,0
"TRxY5tEAAAAJ&hl",22,2.57142857142857,0.136363636363636,0,0.5,0.272727272727273,0
"hJ5F_vQAAAAJ&hl",7,1,0,0,0.571428571428571,0.142857142857143,0
"NMoiFZUAAAAJ&hl",7,0.8,0,0,0.428571428571429,0.285714285714286,0
"UkvZ_cQAAAAJ&hl",14,1.75,0,0,1,0,0
"JPktD98AAAAJ&hl",8,0.714285714285714,0,0,1,0,0
"WZLvTO4AAAAJ&hl",20,2.33333333333333,0.1,0,0.6,0.2,0
"4DnizI0AAAAJ&hl",7,1.25,0,0,0.857142857142857,0.428571428571429,0
"eb0oPScAAAAJ&hl",7,1,0.285714285714286,0,0.142857142857143,0.571428571428571,0
"4ZMyIREAAAAJ&hl",6,2,0.166666666666667,0,0.666666666666667,0,0
"wDtsUmUAAAAJ&hl",5,3,0.2,0.2,0.6,0.2,0.2
"luOxBmgAAAAJ&hl",26,6,0,0,0.846153846153846,0.153846153846154,0
"cA-jVNkAAAAJ&hl",5,1,0,0,0.8,0.4,0
"FKBjs8QAAAAJ&hl",32,4.33333333333333,0,0.1875,0.4375,0.75,0.0625
"lOhiBXAAAAAJ&hl",8,3,0.375,0,0,0.5,0
"xYsxEz0AAAAJ&hl",6,1,0,0,0,0,0
"EkWkI3AAAAAJ&hl",6,2,0.333333333333333,0,0.333333333333333,0.5,0
"zwolCEQAAAAJ&hl",6,1,0,0.666666666666667,0.166666666666667,0.166666666666667,0
"82VMjxEAAAAJ&hl",12,1,0.166666666666667,0.25,0.5,0.333333333333333,0
"9sOwCtYAAAAJ&hl",6,1,0,0.166666666666667,0.666666666666667,0.333333333333333,0
"tec30OEAAAAJ&hl",27,4.5,0.185185185185185,0,0.296296296296296,0.037037037037037,0.037037037037037
"-V5O6lUAAAAJ&hl",4,1,0,0,0.5,0.75,0
"qhh0vIYAAAAJ&hl",22,4.5,0,0,0.0909090909090909,0.818181818181818,0
"rTG6BykAAAAJ&hl",5,1,0,0.4,0,0.6,0
"Do0JHvkAAAAJ&hl",11,3,0.181818181818182,0.0909090909090909,0.363636363636364,0.454545454545455,0.0909090909090909
"DiT_QFwAAAAJ&hl",11,1.5,0,0.0909090909090909,0.818181818181818,0.363636363636364,0
"yzopuDcAAAAJ&hl",4,1,0,0,0.5,0.5,0
"Fxgco7UAAAAJ&hl",10,1.33333333333333,0,0,0.4,0.5,0
"2kQIfmgAAAAJ&hl",8,1.33333333333333,0.375,0.125,0.125,0.5,0.125
"uNXJbIsAAAAJ&hl",11,1.5,0.454545454545455,0.181818181818182,0.181818181818182,0.181818181818182,0.0909090909090909
"ChP09w4AAAAJ&hl",7,1,0.285714285714286,0,0.142857142857143,0.285714285714286,0
"a_CEJ2UAAAAJ&hl",26,2.57142857142857,0,0,0.538461538461538,0.423076923076923,0
"YSlwH7YAAAAJ&hl",12,1.5,0,0,0.166666666666667,0,0
"lkBLrUMAAAAJ&hl",6,1.5,0,0.333333333333333,0.166666666666667,0.166666666666667,0
"d77_xEIAAAAJ&hl",12,1.6,0,0.0833333333333333,0.25,0.5,0
"_CqJ1R8AAAAJ&hl",10,1.6,0.1,0.1,0.2,0.7,0
"OMNeiYEAAAAJ&hl",4,1,0,0.25,0.25,0.75,0.25
"Y83xvCQAAAAJ&hl",19,1.83333333333333,0.0526315789473684,0.157894736842105,0.315789473684211,0.315789473684211,0.105263157894737
"CigWoi0AAAAJ&hl",13,2.25,0.0769230769230769,0.0769230769230769,0.307692307692308,0.461538461538462,0.0769230769230769
"Y6nFo2kAAAAJ&hl",4,1,0,0,0.75,0.25,0
"YnOplS0AAAAJ&hl",4,2,0,0,0.75,0.5,0
"NsW7MycAAAAJ&hl",10,2.33333333333333,0.4,0,0.1,0.5,0
